sample_id,node_id,lat,lon,basin,target_date,window_start,window_end,label,severity,purpose,event_id,chip_half_km,tabular_key
S000153,BAT_ERA,7.771,81.601,Batticaloa,2024-12-16,2024-12-10,2024-12-18,1,high,pre_event,BAT_ERA_20241219,3.2,BAT_ERA_2024-12-16
S000154,BAT_VAL,7.921,81.531,Batticaloa,2015-01-01,2014-12-26,2015-01-07,1,high,flood_peak,BAT_VAL_20141220,3.2,BAT_VAL_2015-01-01
S000155,BAT_VAL,7.921,81.531,Batticaloa,2014-12-29,2014-12-23,2014-12-31,1,high,pre_event,BAT_VAL_20141220,3.2,BAT_VAL_2014-12-29
S000156,BAT_VAL,7.921,81.531,Batticaloa,2015-10-28,2015-10-22,2015-11-03,1,high,flood_peak,BAT_VAL_20151027,3.2,BAT_VAL_2015-10-28
S000157,BAT_VAL,7.921,81.531,Batticaloa,2015-10-24,2015-10-18,2015-10-26,1,high,pre_event,BAT_VAL_20151027,3.2,BAT_VAL_2015-10-24
S000158,BAT_VAL,7.921,81.531,Batticaloa,2015-11-14,2015-11-08,2015-11-20,1,high,flood_peak,BAT_VAL_20151114,3.2,BAT_VAL_2015-11-14
S000159,BAT_VAL,7.921,81.531,Batticaloa,2015-11-11,2015-11-05,2015-11-13,1,high,pre_event,BAT_VAL_20151114,3.2,BAT_VAL_2015-11-11
S000160,BAT_VAL,7.921,81.531,Batticaloa,2016-05-15,2016-05-09,2016-05-21,1,high,flood_peak,BAT_VAL_20160515,3.2,BAT_VAL_2016-05-15
S000161,BAT_VAL,7.921,81.531,Batticaloa,2016-05-12,2016-05-06,2016-05-14,1,high,pre_event,BAT_VAL_20160515,3.2,BAT_VAL_2016-05-12
S000162,BAT_VAL,7.921,81.531,Batticaloa,2018-11-06,2018-10-31,2018-11-12,1,severe,flood_peak,BAT_VAL_20181105,3.2,BAT_VAL_2018-11-06
S000163,BAT_VAL,7.921,81.531,Batticaloa,2018-11-02,2018-10-27,2018-11-04,1,severe,pre_event,BAT_VAL_20181105,3.2,BAT_VAL_2018-11-02
S000164,BAT_VAL,7.921,81.531,Batticaloa,2020-12-02,2020-11-26,2020-12-08,1,high,flood_peak,BAT_VAL_20201202,3.2,BAT_VAL_2020-12-02
S000165,BAT_VAL,7.921,81.531,Batticaloa,2020-11-29,2020-11-23,2020-12-01,1,high,pre_event,BAT_VAL_20201202,3.2,BAT_VAL_2020-11-29
S000166,BAT_VAL,7.921,81.531,Batticaloa,2020-12-23,2020-12-17,2020-12-29,1,high,flood_peak,BAT_VAL_20201222,3.2,BAT_VAL_2020-12-23
S000167,BAT_VAL,7.921,81.531,Batticaloa,2020-12-19,2020-12-13,2020-12-21,1,high,pre_event,BAT_VAL_20201222,3.2,BAT_VAL_2020-12-19
S000168,BAT_VAL,7.921,81.531,Batticaloa,2022-11-12,2022-11-06,2022-11-18,1,high,flood_peak,BAT_VAL_20221112,3.2,BAT_VAL_2022-11-12
S000169,BAT_VAL,7.921,81.531,Batticaloa,2022-11-09,2022-11-03,2022-11-11,1,high,pre_event,BAT_VAL_20221112,3.2,BAT_VAL_2022-11-09
S000170,BAT_VAL,7.921,81.531,Batticaloa,2022-12-26,2022-12-20,2023-01-01,1,severe,flood_peak,BAT_VAL_20221226,3.2,BAT_VAL_2022-12-26
S000171,BAT_VAL,7.921,81.531,Batticaloa,2022-12-23,2022-12-17,2022-12-25,1,severe,pre_event,BAT_VAL_20221226,3.2,BAT_VAL_2022-12-23
S000172,BAT_VAL,7.921,81.531,Batticaloa,2024-11-27,2024-11-21,2024-12-03,1,severe,flood_peak,BAT_VAL_20241126,3.2,BAT_VAL_2024-11-27
S000173,BAT_VAL,7.921,81.531,Batticaloa,2024-11-23,2024-11-17,2024-11-25,1,severe,pre_event,BAT_VAL_20241126,3.2,BAT_VAL_2024-11-23
S000174,BAT_VAL,7.921,81.531,Batticaloa,2024-12-19,2024-12-13,2024-12-25,1,high,flood_peak,BAT_VAL_20241219,3.2,BAT_VAL_2024-12-19
S000175,BAT_VAL,7.921,81.531,Batticaloa,2024-12-16,2024-12-10,2024-12-18,1,high,pre_event,BAT_VAL_20241219,3.2,BAT_VAL_2024-12-16
S000176,COL_KOL,6.933,79.891,ColomboMetro,2015-10-24,2015-10-18,2015-10-30,1,severe,flood_peak,COL_KOL_20151018,3.2,COL_KOL_2015-10-24
S000177,COL_KOL,6.933,79.891,ColomboMetro,2015-10-15,2015-10-09,2015-10-17,1,severe,pre_event,COL_KOL_20151018,3.2,COL_KOL_2015-10-15
S000178,COL_KOL,6.933,79.891,ColomboMetro,2016-05-15,2016-05-09,2016-05-21,1,severe,flood_peak,COL_KOL_20160515,3.2,COL_KOL_2016-05-15
S000179,COL_KOL,6.933,79.891,ColomboMetro,2016-05-12,2016-05-06,2016-05-14,1,severe,pre_event,COL_KOL_20160515,3.2,COL_KOL_2016-05-12
S000180,COL_KOL,6.933,79.891,ColomboMetro,2017-11-06,2017-10-31,2017-11-12,1,high,flood_peak,COL_KOL_20171106,3.2,COL_KOL_2017-11-06
S000181,COL_KOL,6.933,79.891,ColomboMetro,2017-11-03,2017-10-28,2017-11-05,1,high,pre_event,COL_KOL_20171106,3.2,COL_KOL_2017-11-03
S000182,COL_KOL,6.933,79.891,ColomboMetro,2019-10-16,2019-10-10,2019-10-22,1,high,flood_peak,COL_KOL_20191015,3.2,COL_KOL_2019-10-16
S000183,COL_KOL,6.933,79.891,ColomboMetro,2019-10-12,2019-10-06,2019-10-14,1,high,pre_event,COL_KOL_20191015,3.2,COL_KOL_2019-10-12
S000184,COL_KOL,6.933,79.891,ColomboMetro,2019-10-20,2019-10-14,2019-10-26,1,high,flood_peak,COL_KOL_20191020,3.2,COL_KOL_2019-10-20
S000185,COL_KOL,6.933,79.891,ColomboMetro,2019-10-17,2019-10-11,2019-10-19,1,high,pre_event,COL_KOL_20191020,3.2,COL_KOL_2019-10-17
S000186,COL_KOL,6.933,79.891,ColomboMetro,2023-10-21,2023-10-15,2023-10-27,1,high,flood_peak,COL_KOL_20231021,3.2,COL_KOL_2023-10-21
S000187,COL_KOL,6.933,79.891,ColomboMetro,2023-10-18,2023-10-12,2023-10-20,1,high,pre_event,COL_KOL_20231021,3.2,COL_KOL_2023-10-18
S000188,COL_KOL,6.933,79.891,ColomboMetro,2023-11-05,2023-10-30,2023-11-11,1,severe,flood_peak,COL_KOL_20231031,3.2,COL_KOL_2023-11-05
S000189,COL_KOL,6.933,79.891,ColomboMetro,2023-10-28,2023-10-22,2023-10-30,1,severe,pre_event,COL_KOL_20231031,3.2,COL_KOL_2023-10-28
S000190,COL_KOL,6.933,79.891,ColomboMetro,2023-11-21,2023-11-15,2023-11-27,1,high,flood_peak,COL_KOL_20231121,3.2,COL_KOL_2023-11-21
S000191,COL_KOL,6.933,79.891,ColomboMetro,2023-11-18,2023-11-12,2023-11-20,1,high,pre_event,COL_KOL_20231121,3.2,COL_KOL_2023-11-18
S000192,COL_KOL,6.933,79.891,ColomboMetro,2024-05-27,2024-05-21,2024-06-02,1,high,flood_peak,COL_KOL_20240524,3.2,COL_KOL_2024-05-27
S000193,COL_KOL,6.933,79.891,ColomboMetro,2024-05-21,2024-05-15,2024-05-23,1,high,pre_event,COL_KOL_20240524,3.2,COL_KOL_2024-05-21
S000194,COL_KOL,6.933,79.891,ColomboMetro,2024-11-28,2024-11-22,2024-12-04,1,high,flood_peak,COL_KOL_20241128,3.2,COL_KOL_2024-11-28
S000195,COL_KOL,6.933,79.891,ColomboMetro,2024-11-25,2024-11-19,2024-11-27,1,high,pre_event,COL_KOL_20241128,3.2,COL_KOL_2024-11-25
S000196,COL_KOT,6.888,79.901,ColomboMetro,2015-04-20,2015-04-14,2015-04-26,1,high,flood_peak,COL_KOT_20150420,3.2,COL_KOT_2015-04-20
S000197,COL_KOT,6.888,79.901,ColomboMetro,2015-04-17,2015-04-11,2015-04-19,1,high,pre_event,COL_KOT_20150420,3.2,COL_KOT_2015-04-17
S000198,COL_KOT,6.888,79.901,ColomboMetro,2015-10-16,2015-10-10,2015-10-22,1,severe,flood_peak,COL_KOT_20151016,3.2,COL_KOT_2015-10-16
S000199,COL_KOT,6.888,79.901,ColomboMetro,2015-10-13,2015-10-07,2015-10-15,1,severe,pre_event,COL_KOT_20151016,3.2,COL_KOT_2015-10-13
S000200,COL_KOT,6.888,79.901,ColomboMetro,2015-10-24,2015-10-18,2015-10-30,1,high,flood_peak,COL_KOT_20151023,3.2,COL_KOT_2015-10-24
S000201,COL_KOT,6.888,79.901,ColomboMetro,2015-10-20,2015-10-14,2015-10-22,1,high,pre_event,COL_KOT_20151023,3.2,COL_KOT_2015-10-20
S000202,COL_KOT,6.888,79.901,ColomboMetro,2015-12-18,2015-12-12,2015-12-24,1,high,flood_peak,COL_KOT_20151218,3.2,COL_KOT_2015-12-18
S000203,COL_KOT,6.888,79.901,ColomboMetro,2015-12-15,2015-12-09,2015-12-17,1,high,pre_event,COL_KOT_20151218,3.2,COL_KOT_2015-12-15
S000204,COL_KOT,6.888,79.901,ColomboMetro,2016-05-15,2016-05-09,2016-05-21,1,severe,flood_peak,COL_KOT_20160513,3.2,COL_KOT_2016-05-15
S000205,COL_KOT,6.888,79.901,ColomboMetro,2016-05-10,2016-05-04,2016-05-12,1,severe,pre_event,COL_KOT_20160513,3.2,COL_KOT_2016-05-10
S000206,COL_KOT,6.888,79.901,ColomboMetro,2016-11-19,2016-11-13,2016-11-25,1,high,flood_peak,COL_KOT_20161119,3.2,COL_KOT_2016-11-19
S000207,COL_KOT,6.888,79.901,ColomboMetro,2016-11-16,2016-11-10,2016-11-18,1,high,pre_event,COL_KOT_20161119,3.2,COL_KOT_2016-11-16
S000208,COL_KOT,6.888,79.901,ColomboMetro,2017-01-30,2017-01-24,2017-02-05,1,high,flood_peak,COL_KOT_20170130,3.2,COL_KOT_2017-01-30
S000209,COL_KOT,6.888,79.901,ColomboMetro,2017-01-27,2017-01-21,2017-01-29,1,high,pre_event,COL_KOT_20170130,3.2,COL_KOT_2017-01-27
S000210,COL_KOT,6.888,79.901,ColomboMetro,2017-11-06,2017-10-31,2017-11-12,1,high,flood_peak,COL_KOT_20171106,3.2,COL_KOT_2017-11-06
S000211,COL_KOT,6.888,79.901,ColomboMetro,2017-11-03,2017-10-28,2017-11-05,1,high,pre_event,COL_KOT_20171106,3.2,COL_KOT_2017-11-03
S000212,COL_KOT,6.888,79.901,ColomboMetro,2017-11-30,2017-11-24,2017-12-06,1,severe,flood_peak,COL_KOT_20171130,3.2,COL_KOT_2017-11-30
S000213,COL_KOT,6.888,79.901,ColomboMetro,2017-11-27,2017-11-21,2017-11-29,1,severe,pre_event,COL_KOT_20171130,3.2,COL_KOT_2017-11-27
S000214,COL_KOT,6.888,79.901,ColomboMetro,2018-06-07,2018-06-01,2018-06-13,1,high,flood_peak,COL_KOT_20180607,3.2,COL_KOT_2018-06-07
S000215,COL_KOT,6.888,79.901,ColomboMetro,2018-06-04,2018-05-29,2018-06-06,1,high,pre_event,COL_KOT_20180607,3.2,COL_KOT_2018-06-04
S000216,COL_KOT,6.888,79.901,ColomboMetro,2018-09-30,2018-09-24,2018-10-06,1,severe,flood_peak,COL_KOT_20180929,3.2,COL_KOT_2018-09-30
S000217,COL_KOT,6.888,79.901,ColomboMetro,2018-09-26,2018-09-20,2018-09-28,1,severe,pre_event,COL_KOT_20180929,3.2,COL_KOT_2018-09-26
S000218,COL_KOT,6.888,79.901,ColomboMetro,2018-10-24,2018-10-18,2018-10-30,1,severe,flood_peak,COL_KOT_20181024,3.2,COL_KOT_2018-10-24
S000219,COL_KOT,6.888,79.901,ColomboMetro,2018-10-21,2018-10-15,2018-10-23,1,severe,pre_event,COL_KOT_20181024,3.2,COL_KOT_2018-10-21
S000220,COL_KOT,6.888,79.901,ColomboMetro,2019-08-13,2019-08-07,2019-08-19,1,high,flood_peak,COL_KOT_20190813,3.2,COL_KOT_2019-08-13
S000221,COL_KOT,6.888,79.901,ColomboMetro,2019-08-10,2019-08-04,2019-08-12,1,high,pre_event,COL_KOT_20190813,3.2,COL_KOT_2019-08-10
S000222,COL_KOT,6.888,79.901,ColomboMetro,2019-10-15,2019-10-09,2019-10-21,1,severe,flood_peak,COL_KOT_20191013,3.2,COL_KOT_2019-10-15
S000223,COL_KOT,6.888,79.901,ColomboMetro,2019-10-10,2019-10-04,2019-10-12,1,severe,pre_event,COL_KOT_20191013,3.2,COL_KOT_2019-10-10
S000224,COL_KOT,6.888,79.901,ColomboMetro,2019-10-20,2019-10-14,2019-10-26,1,high,flood_peak,COL_KOT_20191020,3.2,COL_KOT_2019-10-20
S000225,COL_KOT,6.888,79.901,ColomboMetro,2019-10-17,2019-10-11,2019-10-19,1,high,pre_event,COL_KOT_20191020,3.2,COL_KOT_2019-10-17
S000226,COL_KOT,6.888,79.901,ColomboMetro,2019-11-30,2019-11-24,2019-12-06,1,high,flood_peak,COL_KOT_20191130,3.2,COL_KOT_2019-11-30
S000227,COL_KOT,6.888,79.901,ColomboMetro,2019-11-27,2019-11-21,2019-11-29,1,high,pre_event,COL_KOT_20191130,3.2,COL_KOT_2019-11-27
S000228,COL_KOT,6.888,79.901,ColomboMetro,2019-12-05,2019-11-29,2019-12-11,1,high,flood_peak,COL_KOT_20191205,3.2,COL_KOT_2019-12-05
S000229,COL_KOT,6.888,79.901,ColomboMetro,2019-12-02,2019-11-26,2019-12-04,1,high,pre_event,COL_KOT_20191205,3.2,COL_KOT_2019-12-02
S000230,COL_KOT,6.888,79.901,ColomboMetro,2019-12-20,2019-12-14,2019-12-26,1,severe,flood_peak,COL_KOT_20191220,3.2,COL_KOT_2019-12-20
S000231,COL_KOT,6.888,79.901,ColomboMetro,2019-12-17,2019-12-11,2019-12-19,1,severe,pre_event,COL_KOT_20191220,3.2,COL_KOT_2019-12-17
S000232,COL_KOT,6.888,79.901,ColomboMetro,2020-08-09,2020-08-03,2020-08-15,1,high,flood_peak,COL_KOT_20200809,3.2,COL_KOT_2020-08-09
S000233,COL_KOT,6.888,79.901,ColomboMetro,2020-08-06,2020-07-31,2020-08-08,1,high,pre_event,COL_KOT_20200809,3.2,COL_KOT_2020-08-06
S000234,COL_KOT,6.888,79.901,ColomboMetro,2020-09-18,2020-09-12,2020-09-24,1,high,flood_peak,COL_KOT_20200918,3.2,COL_KOT_2020-09-18
S000235,COL_KOT,6.888,79.901,ColomboMetro,2020-09-15,2020-09-09,2020-09-17,1,high,pre_event,COL_KOT_20200918,3.2,COL_KOT_2020-09-15
S000236,COL_KOT,6.888,79.901,ColomboMetro,2020-11-20,2020-11-14,2020-11-26,1,high,flood_peak,COL_KOT_20201120,3.2,COL_KOT_2020-11-20
S000237,COL_KOT,6.888,79.901,ColomboMetro,2020-11-17,2020-11-11,2020-11-19,1,high,pre_event,COL_KOT_20201120,3.2,COL_KOT_2020-11-17
S000238,COL_KOT,6.888,79.901,ColomboMetro,2021-01-13,2021-01-07,2021-01-19,1,high,flood_peak,COL_KOT_20210113,3.2,COL_KOT_2021-01-13
S000239,COL_KOT,6.888,79.901,ColomboMetro,2021-01-10,2021-01-04,2021-01-12,1,high,pre_event,COL_KOT_20210113,3.2,COL_KOT_2021-01-10
S000240,COL_KOT,6.888,79.901,ColomboMetro,2021-03-08,2021-03-02,2021-03-14,1,high,flood_peak,COL_KOT_20210308,3.2,COL_KOT_2021-03-08
S000241,COL_KOT,6.888,79.901,ColomboMetro,2021-03-05,2021-02-27,2021-03-07,1,high,pre_event,COL_KOT_20210308,3.2,COL_KOT_2021-03-05
S000242,COL_KOT,6.888,79.901,ColomboMetro,2021-03-28,2021-03-22,2021-04-03,1,high,flood_peak,COL_KOT_20210327,3.2,COL_KOT_2021-03-28
S000243,COL_KOT,6.888,79.901,ColomboMetro,2021-03-24,2021-03-18,2021-03-26,1,high,pre_event,COL_KOT_20210327,3.2,COL_KOT_2021-03-24
S000244,COL_KOT,6.888,79.901,ColomboMetro,2021-05-13,2021-05-07,2021-05-19,1,high,flood_peak,COL_KOT_20210513,3.2,COL_KOT_2021-05-13
S000245,COL_KOT,6.888,79.901,ColomboMetro,2021-05-10,2021-05-04,2021-05-12,1,high,pre_event,COL_KOT_20210513,3.2,COL_KOT_2021-05-10
S000246,COL_KOT,6.888,79.901,ColomboMetro,2021-05-25,2021-05-19,2021-05-31,1,high,flood_peak,COL_KOT_20210525,3.2,COL_KOT_2021-05-25
S000247,COL_KOT,6.888,79.901,ColomboMetro,2021-05-22,2021-05-16,2021-05-24,1,high,pre_event,COL_KOT_20210525,3.2,COL_KOT_2021-05-22
S000248,COL_KOT,6.888,79.901,ColomboMetro,2021-10-29,2021-10-23,2021-11-04,1,severe,flood_peak,COL_KOT_20211028,3.2,COL_KOT_2021-10-29
S000249,COL_KOT,6.888,79.901,ColomboMetro,2021-10-25,2021-10-19,2021-10-27,1,severe,pre_event,COL_KOT_20211028,3.2,COL_KOT_2021-10-25
S000250,COL_KOT,6.888,79.901,ColomboMetro,2021-11-08,2021-11-02,2021-11-14,1,high,flood_peak,COL_KOT_20211108,3.2,COL_KOT_2021-11-08
S000251,COL_KOT,6.888,79.901,ColomboMetro,2021-11-05,2021-10-30,2021-11-07,1,high,pre_event,COL_KOT_20211108,3.2,COL_KOT_2021-11-05
S000252,COL_KOT,6.888,79.901,ColomboMetro,2022-05-14,2022-05-08,2022-05-20,1,severe,flood_peak,COL_KOT_20220514,3.2,COL_KOT_2022-05-14
S000253,COL_KOT,6.888,79.901,ColomboMetro,2022-05-11,2022-05-05,2022-05-13,1,severe,pre_event,COL_KOT_20220514,3.2,COL_KOT_2022-05-11
S000254,COL_KOT,6.888,79.901,ColomboMetro,2022-05-31,2022-05-25,2022-06-06,1,high,flood_peak,COL_KOT_20220531,3.2,COL_KOT_2022-05-31
S000255,COL_KOT,6.888,79.901,ColomboMetro,2022-05-28,2022-05-22,2022-05-30,1,high,pre_event,COL_KOT_20220531,3.2,COL_KOT_2022-05-28
S000256,COL_KOT,6.888,79.901,ColomboMetro,2023-10-19,2023-10-13,2023-10-25,1,high,flood_peak,COL_KOT_20231019,3.2,COL_KOT_2023-10-19
S000257,COL_KOT,6.888,79.901,ColomboMetro,2023-10-16,2023-10-10,2023-10-18,1,high,pre_event,COL_KOT_20231019,3.2,COL_KOT_2023-10-16
S000258,COL_KOT,6.888,79.901,ColomboMetro,2024-05-27,2024-05-21,2024-06-02,1,severe,flood_peak,COL_KOT_20240520,3.2,COL_KOT_2024-05-27
S000259,COL_KOT,6.888,79.901,ColomboMetro,2024-05-17,2024-05-11,2024-05-19,1,severe,pre_event,COL_KOT_20240520,3.2,COL_KOT_2024-05-17
S000260,COL_KOT,6.888,79.901,ColomboMetro,2024-06-23,2024-06-17,2024-06-29,1,high,flood_peak,COL_KOT_20240623,3.2,COL_KOT_2024-06-23
S000261,COL_KOT,6.888,79.901,ColomboMetro,2024-06-20,2024-06-14,2024-06-22,1,high,pre_event,COL_KOT_20240623,3.2,COL_KOT_2024-06-20
S000262,COL_KOT,6.888,79.901,ColomboMetro,2024-07-30,2024-07-24,2024-08-05,1,high,flood_peak,COL_KOT_20240730,3.2,COL_KOT_2024-07-30
S000263,COL_KOT,6.888,79.901,ColomboMetro,2024-07-27,2024-07-21,2024-07-29,1,high,pre_event,COL_KOT_20240730,3.2,COL_KOT_2024-07-27
S000264,COL_KOT,6.888,79.901,ColomboMetro,2024-08-13,2024-08-07,2024-08-19,1,high,flood_peak,COL_KOT_20240813,3.2,COL_KOT_2024-08-13
S000265,COL_KOT,6.888,79.901,ColomboMetro,2024-08-10,2024-08-04,2024-08-12,1,high,pre_event,COL_KOT_20240813,3.2,COL_KOT_2024-08-10
S000266,COL_KOT,6.888,79.901,ColomboMetro,2024-10-12,2024-10-06,2024-10-18,1,high,flood_peak,COL_KOT_20241011,3.2,COL_KOT_2024-10-12
S000267,COL_KOT,6.888,79.901,ColomboMetro,2024-10-08,2024-10-02,2024-10-10,1,high,pre_event,COL_KOT_20241011,3.2,COL_KOT_2024-10-08
S000268,COL_KOT,6.888,79.901,ColomboMetro,2024-10-15,2024-10-09,2024-10-21,1,high,flood_peak,COL_KOT_20241015,3.2,COL_KOT_2024-10-15
S000269,COL_KOT,6.888,79.901,ColomboMetro,2024-10-12,2024-10-06,2024-10-14,1,high,pre_event,COL_KOT_20241015,3.2,COL_KOT_2024-10-12
S000270,DED_CHI,7.576,79.797,DeduruOya,2015-10-19,2015-10-13,2015-10-25,1,severe,flood_peak,DED_CHI_20151018,3.2,DED_CHI_2015-10-19
S000271,DED_CHI,7.576,79.797,DeduruOya,2015-10-15,2015-10-09,2015-10-17,1,severe,pre_event,DED_CHI_20151018,3.2,DED_CHI_2015-10-15
S000272,DED_CHI,7.576,79.797,DeduruOya,2015-11-09,2015-11-03,2015-11-15,1,high,flood_peak,DED_CHI_20151109,3.2,DED_CHI_2015-11-09
S000273,DED_CHI,7.576,79.797,DeduruOya,2015-11-06,2015-10-31,2015-11-08,1,high,pre_event,DED_CHI_20151109,3.2,DED_CHI_2015-11-06
S000274,DED_CHI,7.576,79.797,DeduruOya,2015-11-16,2015-11-10,2015-11-22,1,high,flood_peak,DED_CHI_20151115,3.2,DED_CHI_2015-11-16
S000275,DED_CHI,7.576,79.797,DeduruOya,2015-11-12,2015-11-06,2015-11-14,1,high,pre_event,DED_CHI_20151115,3.2,DED_CHI_2015-11-12
S000276,DED_CHI,7.576,79.797,DeduruOya,2016-05-15,2016-05-09,2016-05-21,1,severe,flood_peak,DED_CHI_20160515,3.2,DED_CHI_2016-05-15
S000277,DED_CHI,7.576,79.797,DeduruOya,2016-05-12,2016-05-06,2016-05-14,1,severe,pre_event,DED_CHI_20160515,3.2,DED_CHI_2016-05-12
S000278,DED_CHI,7.576,79.797,DeduruOya,2017-12-02,2017-11-26,2017-12-08,1,high,flood_peak,DED_CHI_20171202,3.2,DED_CHI_2017-12-02
S000279,DED_CHI,7.576,79.797,DeduruOya,2017-11-29,2017-11-23,2017-12-01,1,high,pre_event,DED_CHI_20171202,3.2,DED_CHI_2017-11-29
S000280,DED_CHI,7.576,79.797,DeduruOya,2019-10-21,2019-10-15,2019-10-27,1,high,flood_peak,DED_CHI_20191020,3.2,DED_CHI_2019-10-21
S000281,DED_CHI,7.576,79.797,DeduruOya,2019-10-17,2019-10-11,2019-10-19,1,high,pre_event,DED_CHI_20191020,3.2,DED_CHI_2019-10-17
S000282,DED_CHI,7.576,79.797,DeduruOya,2021-11-10,2021-11-04,2021-11-16,1,severe,flood_peak,DED_CHI_20211108,3.2,DED_CHI_2021-11-10
S000283,DED_CHI,7.576,79.797,DeduruOya,2021-11-05,2021-10-30,2021-11-07,1,severe,pre_event,DED_CHI_20211108,3.2,DED_CHI_2021-11-05
S000284,DED_CHI,7.576,79.797,DeduruOya,2022-11-07,2022-11-01,2022-11-13,1,high,flood_peak,DED_CHI_20221106,3.2,DED_CHI_2022-11-07
S000285,DED_CHI,7.576,79.797,DeduruOya,2022-11-03,2022-10-28,2022-11-05,1,high,pre_event,DED_CHI_20221106,3.2,DED_CHI_2022-11-03
S000286,DED_CHI,7.576,79.797,DeduruOya,2023-10-21,2023-10-15,2023-10-27,1,severe,flood_peak,DED_CHI_20231020,3.2,DED_CHI_2023-10-21
S000287,DED_CHI,7.576,79.797,DeduruOya,2023-10-17,2023-10-11,2023-10-19,1,severe,pre_event,DED_CHI_20231020,3.2,DED_CHI_2023-10-17
S000288,DED_CHI,7.576,79.797,DeduruOya,2023-11-21,2023-11-15,2023-11-27,1,severe,flood_peak,DED_CHI_20231102,3.2,DED_CHI_2023-11-21
S000289,DED_CHI,7.576,79.797,DeduruOya,2023-10-30,2023-10-24,2023-11-01,1,severe,pre_event,DED_CHI_20231102,3.2,DED_CHI_2023-10-30
S000290,DED_CHI,7.576,79.797,DeduruOya,2024-05-21,2024-05-15,2024-05-27,1,high,flood_peak,DED_CHI_20240521,3.2,DED_CHI_2024-05-21
S000291,DED_CHI,7.576,79.797,DeduruOya,2024-05-18,2024-05-12,2024-05-20,1,high,pre_event,DED_CHI_20240521,3.2,DED_CHI_2024-05-18
S000292,DED_CHI,7.576,79.797,DeduruOya,2024-10-16,2024-10-10,2024-10-22,1,high,flood_peak,DED_CHI_20241016,3.2,DED_CHI_2024-10-16
S000293,DED_CHI,7.576,79.797,DeduruOya,2024-10-13,2024-10-07,2024-10-15,1,high,pre_event,DED_CHI_20241016,3.2,DED_CHI_2024-10-13
S000294,DED_CHI,7.576,79.797,DeduruOya,2024-11-28,2024-11-22,2024-12-04,1,severe,flood_peak,DED_CHI_20241124,3.2,DED_CHI_2024-11-28
S000295,DED_CHI,7.576,79.797,DeduruOya,2024-11-21,2024-11-15,2024-11-23,1,severe,pre_event,DED_CHI_20241124,3.2,DED_CHI_2024-11-21
S000296,DED_KUR,7.487,80.362,DeduruOya,2015-01-01,2014-12-26,2015-01-07,1,high,flood_peak,DED_KUR_20141220,3.2,DED_KUR_2015-01-01
S000297,DED_KUR,7.487,80.362,DeduruOya,2014-12-29,2014-12-23,2014-12-31,1,high,pre_event,DED_KUR_20141220,3.2,DED_KUR_2014-12-29
S000298,DED_KUR,7.487,80.362,DeduruOya,2015-10-27,2015-10-21,2015-11-02,1,severe,flood_peak,DED_KUR_20151018,3.2,DED_KUR_2015-10-27
S000299,DED_KUR,7.487,80.362,DeduruOya,2015-10-15,2015-10-09,2015-10-17,1,severe,pre_event,DED_KUR_20151018,3.2,DED_KUR_2015-10-15
S000300,DED_KUR,7.487,80.362,DeduruOya,2016-05-15,2016-05-09,2016-05-21,1,severe,flood_peak,DED_KUR_20160515,3.2,DED_KUR_2016-05-15
S000301,DED_KUR,7.487,80.362,DeduruOya,2016-05-12,2016-05-06,2016-05-14,1,severe,pre_event,DED_KUR_20160515,3.2,DED_KUR_2016-05-12
S000302,DED_KUR,7.487,80.362,DeduruOya,2019-02-09,2019-02-03,2019-02-15,1,high,flood_peak,DED_KUR_20190209,3.2,DED_KUR_2019-02-09
S000303,DED_KUR,7.487,80.362,DeduruOya,2019-02-06,2019-01-31,2019-02-08,1,high,pre_event,DED_KUR_20190209,3.2,DED_KUR_2019-02-06
S000304,DED_KUR,7.487,80.362,DeduruOya,2019-10-17,2019-10-11,2019-10-23,1,high,flood_peak,DED_KUR_20191017,3.2,DED_KUR_2019-10-17
S000305,DED_KUR,7.487,80.362,DeduruOya,2019-10-14,2019-10-08,2019-10-16,1,high,pre_event,DED_KUR_20191017,3.2,DED_KUR_2019-10-14
S000306,DED_KUR,7.487,80.362,DeduruOya,2020-11-18,2020-11-12,2020-11-24,1,severe,flood_peak,DED_KUR_20201118,3.2,DED_KUR_2020-11-18
S000307,DED_KUR,7.487,80.362,DeduruOya,2020-11-15,2020-11-09,2020-11-17,1,severe,pre_event,DED_KUR_20201118,3.2,DED_KUR_2020-11-15
S000308,DED_KUR,7.487,80.362,DeduruOya,2020-12-02,2020-11-26,2020-12-08,1,high,flood_peak,DED_KUR_20201202,3.2,DED_KUR_2020-12-02
S000309,DED_KUR,7.487,80.362,DeduruOya,2020-11-29,2020-11-23,2020-12-01,1,high,pre_event,DED_KUR_20201202,3.2,DED_KUR_2020-11-29
S000310,DED_KUR,7.487,80.362,DeduruOya,2021-05-03,2021-04-27,2021-05-09,1,high,flood_peak,DED_KUR_20210503,3.2,DED_KUR_2021-05-03
S000311,DED_KUR,7.487,80.362,DeduruOya,2021-04-30,2021-04-24,2021-05-02,1,high,pre_event,DED_KUR_20210503,3.2,DED_KUR_2021-04-30
S000312,DED_KUR,7.487,80.362,DeduruOya,2021-11-09,2021-11-03,2021-11-15,1,high,flood_peak,DED_KUR_20211109,3.2,DED_KUR_2021-11-09
